/home/sise/sda/gyj/EDE/nil-len/min6/59199.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/4328782.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/9733441.java,2,12,/home/sise/sda/gyj/EDE/nil-len/min6/4238701.java,2,22
/home/sise/sda/gyj/EDE/nil-len/min6/9733441.java,2,12,/home/sise/sda/gyj/EDE/nil-len/min6/14312150.java,2,30
/home/sise/sda/gyj/EDE/nil-len/min6/7052764.java,2,20,/home/sise/sda/gyj/EDE/nil-len/min6/14312150.java,2,30
/home/sise/sda/gyj/EDE/nil-len/min6/13295660.java,2,12,/home/sise/sda/gyj/EDE/nil-len/min6/14731799.java,2,12
/home/sise/sda/gyj/EDE/nil-len/min6/14312150.java,2,30,/home/sise/sda/gyj/EDE/nil-len/min6/16102606.java,2,26
/home/sise/sda/gyj/EDE/nil-len/min6/232828.java,2,60,/home/sise/sda/gyj/EDE/nil-len/min6/232826.java,2,15
/home/sise/sda/gyj/EDE/nil-len/min6/185676.java,2,25,/home/sise/sda/gyj/EDE/nil-len/min6/185674.java,2,153
/home/sise/sda/gyj/EDE/nil-len/min6/207023.java,2,132,/home/sise/sda/gyj/EDE/nil-len/min6/120116.java,2,23
/home/sise/sda/gyj/EDE/nil-len/min6/215420.java,2,57,/home/sise/sda/gyj/EDE/nil-len/min6/331443.java,2,55
/home/sise/sda/gyj/EDE/nil-len/min6/2989245.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/733269.java,2,20
/home/sise/sda/gyj/EDE/nil-len/min6/9248996.java,2,21,/home/sise/sda/gyj/EDE/nil-len/min6/5628435.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/21858888.java,2,23,/home/sise/sda/gyj/EDE/nil-len/min6/17923413.java,2,27
/home/sise/sda/gyj/EDE/nil-len/min6/17293790.java,2,12,/home/sise/sda/gyj/EDE/nil-len/min6/17923413.java,2,27
/home/sise/sda/gyj/EDE/nil-len/min6/203977.java,2,38,/home/sise/sda/gyj/EDE/nil-len/min6/890226.java,2,38
/home/sise/sda/gyj/EDE/nil-len/min6/511952.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/273243.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/136575.java,2,31,/home/sise/sda/gyj/EDE/nil-len/min6/313605.java,2,31
/home/sise/sda/gyj/EDE/nil-len/min6/359835.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/741288.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/911773.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/741288.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/512226.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/741288.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/334117.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/741288.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/141211.java,2,23,/home/sise/sda/gyj/EDE/nil-len/min6/814080.java,2,25
/home/sise/sda/gyj/EDE/nil-len/min6/727971.java,2,50,/home/sise/sda/gyj/EDE/nil-len/min6/133344.java,2,50
/home/sise/sda/gyj/EDE/nil-len/min6/98428.java,2,112,/home/sise/sda/gyj/EDE/nil-len/min6/613959.java,2,112
/home/sise/sda/gyj/EDE/nil-len/min6/202241.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/305471.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/59199.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/305471.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/4328782.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/305471.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/21858888.java,2,23,/home/sise/sda/gyj/EDE/nil-len/min6/7048425.java,2,33
/home/sise/sda/gyj/EDE/nil-len/min6/17923413.java,2,27,/home/sise/sda/gyj/EDE/nil-len/min6/7048425.java,2,33
/home/sise/sda/gyj/EDE/nil-len/min6/17293790.java,2,12,/home/sise/sda/gyj/EDE/nil-len/min6/7048425.java,2,33
/home/sise/sda/gyj/EDE/nil-len/min6/22713046.java,2,44,/home/sise/sda/gyj/EDE/nil-len/min6/11937399.java,2,44
/home/sise/sda/gyj/EDE/nil-len/min6/359835.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/361550.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/4355791.java,2,32,/home/sise/sda/gyj/EDE/nil-len/min6/4355790.java,2,42
/home/sise/sda/gyj/EDE/nil-len/min6/911773.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/361550.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/512226.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/361550.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/334117.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/361550.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/741288.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/361550.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/801665.java,2,103,/home/sise/sda/gyj/EDE/nil-len/min6/767735.java,2,118
/home/sise/sda/gyj/EDE/nil-len/min6/2510236.java,2,26,/home/sise/sda/gyj/EDE/nil-len/min6/2796843.java,2,26
/home/sise/sda/gyj/EDE/nil-len/min6/21408.java,2,21,/home/sise/sda/gyj/EDE/nil-len/min6/144359.java,2,22
/home/sise/sda/gyj/EDE/nil-len/min6/347560.java,2,19,/home/sise/sda/gyj/EDE/nil-len/min6/114901.java,2,19
/home/sise/sda/gyj/EDE/nil-len/min6/359835.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/45590.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/911773.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/45590.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/2275768.java,2,30,/home/sise/sda/gyj/EDE/nil-len/min6/1612310.java,2,15
/home/sise/sda/gyj/EDE/nil-len/min6/512226.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/45590.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/334117.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/45590.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/741288.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/45590.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/361550.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/45590.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/5628435.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/6873267.java,2,22
/home/sise/sda/gyj/EDE/nil-len/min6/13295660.java,2,12,/home/sise/sda/gyj/EDE/nil-len/min6/1666041.java,2,12
/home/sise/sda/gyj/EDE/nil-len/min6/7569985.java,2,32,/home/sise/sda/gyj/EDE/nil-len/min6/13081395.java,2,18
/home/sise/sda/gyj/EDE/nil-len/min6/948002.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/128983.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/651426.java,2,100,/home/sise/sda/gyj/EDE/nil-len/min6/719176.java,2,100
/home/sise/sda/gyj/EDE/nil-len/min6/202241.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/174086.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/59199.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/174086.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/4328782.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/174086.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/305471.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/174086.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/511952.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/260126.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/273243.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/260126.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/136575.java,2,31,/home/sise/sda/gyj/EDE/nil-len/min6/206143.java,2,31
/home/sise/sda/gyj/EDE/nil-len/min6/313605.java,2,31,/home/sise/sda/gyj/EDE/nil-len/min6/206143.java,2,31
/home/sise/sda/gyj/EDE/nil-len/min6/948002.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/5994.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/868888.java,2,16,/home/sise/sda/gyj/EDE/nil-len/min6/831125.java,2,16
/home/sise/sda/gyj/EDE/nil-len/min6/2438057.java,2,26,/home/sise/sda/gyj/EDE/nil-len/min6/2438058.java,2,27
/home/sise/sda/gyj/EDE/nil-len/min6/853456.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/227071.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/348690.java,2,19,/home/sise/sda/gyj/EDE/nil-len/min6/20128.java,2,19
/home/sise/sda/gyj/EDE/nil-len/min6/3490477.java,2,20,/home/sise/sda/gyj/EDE/nil-len/min6/13624737.java,2,132
/home/sise/sda/gyj/EDE/nil-len/min6/128983.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/5994.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/75540.java,2,31,/home/sise/sda/gyj/EDE/nil-len/min6/41643.java,2,31
/home/sise/sda/gyj/EDE/nil-len/min6/2284868.java,2,16,/home/sise/sda/gyj/EDE/nil-len/min6/1202104.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/2989245.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/2539371.java,2,26
/home/sise/sda/gyj/EDE/nil-len/min6/6183018.java,2,231,/home/sise/sda/gyj/EDE/nil-len/min6/2915104.java,2,11
/home/sise/sda/gyj/EDE/nil-len/min6/15784074.java,2,51,/home/sise/sda/gyj/EDE/nil-len/min6/2915104.java,2,11
/home/sise/sda/gyj/EDE/nil-len/min6/7569985.java,2,32,/home/sise/sda/gyj/EDE/nil-len/min6/18665189.java,2,27
/home/sise/sda/gyj/EDE/nil-len/min6/1132175.java,2,35,/home/sise/sda/gyj/EDE/nil-len/min6/7623895.java,2,22
/home/sise/sda/gyj/EDE/nil-len/min6/202241.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/789018.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/59199.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/789018.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/4328782.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/789018.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/305471.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/789018.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/174086.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/789018.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/1612310.java,2,15,/home/sise/sda/gyj/EDE/nil-len/min6/87368.java,2,53
/home/sise/sda/gyj/EDE/nil-len/min6/7048425.java,2,33,/home/sise/sda/gyj/EDE/nil-len/min6/3940545.java,2,29
/home/sise/sda/gyj/EDE/nil-len/min6/21858888.java,2,23,/home/sise/sda/gyj/EDE/nil-len/min6/3940545.java,2,29
/home/sise/sda/gyj/EDE/nil-len/min6/17923413.java,2,27,/home/sise/sda/gyj/EDE/nil-len/min6/3940545.java,2,29
/home/sise/sda/gyj/EDE/nil-len/min6/17293790.java,2,12,/home/sise/sda/gyj/EDE/nil-len/min6/3940545.java,2,29
/home/sise/sda/gyj/EDE/nil-len/min6/11519008.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/3940545.java,2,29
/home/sise/sda/gyj/EDE/nil-len/min6/871396.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/321738.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/783855.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/644662.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/278418.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/387353.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/17923413.java,2,27,/home/sise/sda/gyj/EDE/nil-len/min6/15587171.java,2,31
/home/sise/sda/gyj/EDE/nil-len/min6/21858888.java,2,23,/home/sise/sda/gyj/EDE/nil-len/min6/15587171.java,2,31
/home/sise/sda/gyj/EDE/nil-len/min6/3940545.java,2,29,/home/sise/sda/gyj/EDE/nil-len/min6/15587171.java,2,31
/home/sise/sda/gyj/EDE/nil-len/min6/17293790.java,2,12,/home/sise/sda/gyj/EDE/nil-len/min6/15587171.java,2,31
/home/sise/sda/gyj/EDE/nil-len/min6/7048425.java,2,33,/home/sise/sda/gyj/EDE/nil-len/min6/15587171.java,2,31
/home/sise/sda/gyj/EDE/nil-len/min6/374149.java,2,43,/home/sise/sda/gyj/EDE/nil-len/min6/757635.java,2,38
/home/sise/sda/gyj/EDE/nil-len/min6/5260867.java,2,28,/home/sise/sda/gyj/EDE/nil-len/min6/418257.java,2,32
/home/sise/sda/gyj/EDE/nil-len/min6/871396.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/19321.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/165906.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/928483.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/321738.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/19321.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/853456.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/187827.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/227071.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/187827.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/395899.java,2,105,/home/sise/sda/gyj/EDE/nil-len/min6/362135.java,2,105
/home/sise/sda/gyj/EDE/nil-len/min6/492186.java,2,17,/home/sise/sda/gyj/EDE/nil-len/min6/846985.java,2,17
/home/sise/sda/gyj/EDE/nil-len/min6/831478.java,2,60,/home/sise/sda/gyj/EDE/nil-len/min6/561708.java,2,38
/home/sise/sda/gyj/EDE/nil-len/min6/853456.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/279854.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/227071.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/279854.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/187827.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/279854.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/948002.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/683983.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/359835.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/286788.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/911773.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/286788.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/512226.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/286788.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/334117.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/286788.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/741288.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/286788.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/361550.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/286788.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/45590.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/286788.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/128983.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/683983.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/5994.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/683983.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/278418.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/213158.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/387353.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/213158.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/669615.java,2,101,/home/sise/sda/gyj/EDE/nil-len/min6/1990444.java,2,101
/home/sise/sda/gyj/EDE/nil-len/min6/897906.java,2,43,/home/sise/sda/gyj/EDE/nil-len/min6/245913.java,2,43
/home/sise/sda/gyj/EDE/nil-len/min6/1261669.java,2,21,/home/sise/sda/gyj/EDE/nil-len/min6/17342397.java,2,47
/home/sise/sda/gyj/EDE/nil-len/min6/431770.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/452268.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/5692357.java,2,17,/home/sise/sda/gyj/EDE/nil-len/min6/897641.java,2,17
/home/sise/sda/gyj/EDE/nil-len/min6/511952.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/141462.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/273243.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/141462.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/260126.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/141462.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/3490477.java,2,20,/home/sise/sda/gyj/EDE/nil-len/min6/228213.java,2,44
/home/sise/sda/gyj/EDE/nil-len/min6/114737.java,2,13,/home/sise/sda/gyj/EDE/nil-len/min6/351835.java,2,13
/home/sise/sda/gyj/EDE/nil-len/min6/3674972.java,2,24,/home/sise/sda/gyj/EDE/nil-len/min6/228213.java,2,44
/home/sise/sda/gyj/EDE/nil-len/min6/305943.java,2,31,/home/sise/sda/gyj/EDE/nil-len/min6/47561.java,2,31
/home/sise/sda/gyj/EDE/nil-len/min6/18757376.java,2,19,/home/sise/sda/gyj/EDE/nil-len/min6/228213.java,2,44
/home/sise/sda/gyj/EDE/nil-len/min6/228213.java,2,44,/home/sise/sda/gyj/EDE/nil-len/min6/10899858.java,2,16
/home/sise/sda/gyj/EDE/nil-len/min6/202241.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/298516.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/59199.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/298516.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/4328782.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/298516.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/305471.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/298516.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/174086.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/298516.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/789018.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/298516.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/104601.java,2,19,/home/sise/sda/gyj/EDE/nil-len/min6/498365.java,2,19
/home/sise/sda/gyj/EDE/nil-len/min6/23309039.java,2,19,/home/sise/sda/gyj/EDE/nil-len/min6/23309038.java,2,16
/home/sise/sda/gyj/EDE/nil-len/min6/431770.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/778.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/452268.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/778.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/853456.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/128025.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/227071.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/128025.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/187827.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/128025.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/431770.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/423353.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/279854.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/128025.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/281391.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/13475.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/452268.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/423353.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/6361638.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/3436000.java,2,32
/home/sise/sda/gyj/EDE/nil-len/min6/472846.java,2,52,/home/sise/sda/gyj/EDE/nil-len/min6/49244.java,2,52
/home/sise/sda/gyj/EDE/nil-len/min6/4844198.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/4580377.java,2,32
/home/sise/sda/gyj/EDE/nil-len/min6/778.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/423353.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/431770.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/142273.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/141341.java,2,56,/home/sise/sda/gyj/EDE/nil-len/min6/147734.java,2,16
/home/sise/sda/gyj/EDE/nil-len/min6/452268.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/142273.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/405771.java,2,19,/home/sise/sda/gyj/EDE/nil-len/min6/83240.java,2,19
/home/sise/sda/gyj/EDE/nil-len/min6/778.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/142273.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/141349.java,2,20,/home/sise/sda/gyj/EDE/nil-len/min6/141343.java,2,52
/home/sise/sda/gyj/EDE/nil-len/min6/15784074.java,2,51,/home/sise/sda/gyj/EDE/nil-len/min6/14899566.java,2,28
/home/sise/sda/gyj/EDE/nil-len/min6/423353.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/142273.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/12934.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/775734.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/783855.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/151248.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/691839.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/569226.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/193052.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/461150.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/21192.java,2,63,/home/sise/sda/gyj/EDE/nil-len/min6/97436.java,2,58
/home/sise/sda/gyj/EDE/nil-len/min6/116383.java,2,57,/home/sise/sda/gyj/EDE/nil-len/min6/46777.java,2,31
/home/sise/sda/gyj/EDE/nil-len/min6/260537.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/518989.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/193052.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/489465.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/461150.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/489465.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/193052.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/939304.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/461150.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/939304.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/489465.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/939304.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/9482314.java,2,25,/home/sise/sda/gyj/EDE/nil-len/min6/9482318.java,2,50
/home/sise/sda/gyj/EDE/nil-len/min6/200446.java,2,14,/home/sise/sda/gyj/EDE/nil-len/min6/216660.java,2,14
/home/sise/sda/gyj/EDE/nil-len/min6/104601.java,2,19,/home/sise/sda/gyj/EDE/nil-len/min6/395629.java,2,19
/home/sise/sda/gyj/EDE/nil-len/min6/16242336.java,2,21,/home/sise/sda/gyj/EDE/nil-len/min6/13356071.java,2,26
/home/sise/sda/gyj/EDE/nil-len/min6/644662.java,2,111,/home/sise/sda/gyj/EDE/nil-len/min6/151248.java,2,111
/home/sise/sda/gyj/EDE/nil-len/min6/498365.java,2,19,/home/sise/sda/gyj/EDE/nil-len/min6/395629.java,2,19
/home/sise/sda/gyj/EDE/nil-len/min6/518705.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/646739.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/17886809.java,2,25,/home/sise/sda/gyj/EDE/nil-len/min6/7052766.java,2,26
/home/sise/sda/gyj/EDE/nil-len/min6/9133209.java,2,19,/home/sise/sda/gyj/EDE/nil-len/min6/9133208.java,2,19
/home/sise/sda/gyj/EDE/nil-len/min6/193052.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/916273.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/461150.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/916273.java,2,7
/home/sise/sda/gyj/EDE/nil-len/min6/831478.java,2,60,/home/sise/sda/gyj/EDE/nil-len/min6/80554.java,2,38
/home/sise/sda/gyj/EDE/nil-len/min6/12735202.java,2,23,/home/sise/sda/gyj/EDE/nil-len/min6/13212512.java,2,45
/home/sise/sda/gyj/EDE/nil-len/min6/337051.java,2,39,/home/sise/sda/gyj/EDE/nil-len/min6/47347.java,2,10
/home/sise/sda/gyj/EDE/nil-len/min6/7052766.java,2,26,/home/sise/sda/gyj/EDE/nil-len/min6/23628253.java,2,26
/home/sise/sda/gyj/EDE/nil-len/min6/489465.java,2,7,/home/sise/sda/gyj/EDE/nil-len/min6/916273.java,2,7
